loss,val_loss,epoch
0.009342076256871223,0.0017028709407895803,0
0.0021568979136645794,0.0017144307494163513,1
0.0020945908036082983,0.0027673491276800632,2
0.001995788887143135,0.0012165132211521268,3
0.0017384225502610207,0.0011817978229373693,4
0.0017363622318953276,0.001997695304453373,5
0.0017741128103807569,0.0012424330925568938,6
0.00152789696585387,0.008392750285565853,7
0.001586052356287837,0.0009136393200606108,8
0.0013034758158028126,0.0014284092467278242,9
0.0012391408672556281,0.0008076236117631197,10
0.0012510326923802495,0.0007425539661198854,11
0.0012566021177917719,0.0031993347220122814,12
0.00116354925557971,0.001090009231120348,13
0.0010826565558090806,0.0007635796209797263,14
0.0010272772051393986,0.0009952684631571174,15
0.0009998332243412733,0.006038160528987646,16
0.001057225395925343,0.0015616619493812323,17
0.0008807944832369685,0.0025285130832344294,18
0.0010304296156391501,0.0005761366919614375,19
0.0008594944374635816,0.0009171473793685436,20
0.0008980953716672957,0.0005353414453566074,21
0.0008209146908484399,0.0006028526113368571,22
0.0007713757804594934,0.0006789146573282778,23
0.000765176780987531,0.000675749615766108,24
