loss,val_loss,epoch
0.0073450226336717606,0.001065053278580308,0
0.0014515499351546168,0.007012885995209217,1
0.0012300958624109626,0.007150435354560614,2
0.0010485067032277584,0.00814465805888176,3
0.0010577463544905186,0.0013411873951554298,4
0.0010514690075069666,0.0027222491335123777,5
0.0011545123998075724,0.00457928329706192,6
0.0010212205816060305,0.003593048080801964,7
0.0009423103183507919,0.0035558545496314764,8
0.0010463044745847583,0.0016203656559810042,9
0.0008737087482586503,0.0012411419302225113,10
0.001011294312775135,0.0025840154848992825,11
0.0008985796011984348,0.008932385593652725,12
0.0007265391177497804,0.0019110213033854961,13
0.0007184489513747394,0.004998914431780577,14
0.0007104847463779151,0.0014832669403403997,15
0.0007331604138016701,0.002224029740318656,16
0.0007042550132609904,0.0010737462434917688,17
0.0006471694214269519,0.0015892154769971967,18
0.0006830391939729452,0.001969671342521906,19
0.0007542783278040588,0.002988926600664854,20
0.000723482808098197,0.0020445119589567184,21
0.00055681326193735,0.002978831296786666,22
0.0006496959249489009,0.00276542897336185,23
0.0005942130228504539,0.002501423005014658,24
