loss,val_loss,epoch
0.004373431205749512,0.003851557383313775,0
0.0012170154368504882,0.0018295658519491553,1
0.0011089812032878399,0.0010785219492390752,2
0.0010653474600985646,0.0018651646096259356,3
0.0009304163977503777,0.0009853014489635825,4
0.0009840462589636445,0.003645640332251787,5
0.0008634115220047534,0.0008788055274635553,6
0.0007653826614841819,0.0008429795270785689,7
0.0007547648274339736,0.0007972712046466768,8
0.0007637643720954657,0.0009328359737992287,9
0.0007546221604570746,0.0007383728516288102,10
0.0007722523878328502,0.0007809297530911863,11
0.0005772202857770026,0.000668549386318773,12
0.0006424927269108593,0.0032937321811914444,13
0.0006036951672285795,0.0006572871352545917,14
0.0006203734083101153,0.0011910678585991263,15
0.0005563648301176727,0.0006532896659336984,16
0.0005436355713754892,0.0005920447292737663,17
0.0005092705832794309,0.000965337676461786,18
0.0005279960460029542,0.0005791615112684667,19
0.0004572885518427938,0.0006988115492276847,20
0.0004862341738771647,0.0005382143426686525,21
0.0004743463941849768,0.0017597718397155404,22
0.00044035573955625296,0.0010658070677891374,23
0.0004445411905180663,0.000990704051218927,24
