loss,val_loss,epoch
0.014294816181063652,0.002598542021587491,0
0.0021807916928082705,0.002795637119561434,1
0.0021009715273976326,0.006885773967951536,2
0.0016678120009601116,0.0023686401546001434,3
0.001940250163897872,0.0030085002072155476,4
0.0015595665900036693,0.0026780052576214075,5
0.0017034381162375212,0.006719572935253382,6
0.0016548573039472103,0.0017091718036681414,7
0.0017181659350171685,0.0020083829294890165,8
0.0016665406292304397,0.0014302486088126898,9
0.0012461475562304258,0.0013681129785254598,10
0.0014887130819261074,0.005705712363123894,11
0.0014042608672752976,0.0013339912984520197,12
0.0014690427342429757,0.0011306640226393938,13
0.0012370283948257565,0.001202359446324408,14
0.0012284477706998587,0.001281381701119244,15
0.0011306281667202711,0.002157739596441388,16
0.0011756820604205132,0.0021655543241649866,17
0.0013370546512305737,0.0034356950782239437,18
0.0014625504845753312,0.004042437300086021,19
0.0013133379397913814,0.003135852748528123,20
0.0011343572987243533,0.0014242066536098719,21
0.0011952606728300452,0.0010759730357676744,22
0.0011695483699440956,0.0011689343955367804,23
0.0010075909085571766,0.0011143188457936049,24
