loss,val_loss,epoch
0.008465418592095375,0.003498049220070243,0
0.002136135706678033,0.0025191602762788534,1
0.001776483142748475,0.002919489284977317,2
0.0018250483553856611,0.0015194357838481665,3
0.0018199326004832983,0.0021426354069262743,4
0.0015920988516882062,0.001220074133016169,5
0.0014741708291694522,0.006848899647593498,6
0.0015233082231134176,0.0011215797858312726,7
0.0014197170967236161,0.0020884526893496513,8
0.0012252605520188808,0.0030602836050093174,9
0.001187776681035757,0.0018350955797359347,10
0.0011184904724359512,0.004254646133631468,11
0.0011415701592341065,0.0020654117688536644,12
0.0010550497099757195,0.0015708929859101772,13
0.001075016800314188,0.0007683307048864663,14
0.0011156920809298754,0.0014756236923858523,15
0.000934798561502248,0.0008543324656784534,16
0.0009435916435904801,0.0006868746131658554,17
0.0008403374813497066,0.0017730629770085216,18
0.0007882148493081331,0.0011202237801626325,19
0.000867580296471715,0.003496162360534072,20
0.0007455179002135992,0.0013668140163645148,21
0.0007423934293910861,0.0011430170852690935,22
0.0007385612698271871,0.0006439511198550463,23
0.0007112317252904177,0.0017999759875237942,24
