loss,val_loss,epoch
0.002051873365417123,0.002292779041454196,0
0.0003896602720487863,0.003300403943285346,1
0.00036491191713139415,0.0043076700530946255,2
0.0002971421927213669,0.008791493251919746,3
0.0002876755897887051,0.007757461164146662,4
0.00029253665707074106,0.005434019025415182,5
0.00026662027812562883,0.006698508281260729,6
0.00026831470313481987,0.005986705422401428,7
0.00025213463231921196,0.005826890002936125,8
0.00023869660799391568,0.006559561472386122,9
0.00023454532492905855,0.00401881942525506,10
0.00023437001800630242,0.0033280651550740004,11
0.00023681209131609648,0.007056118454784155,12
0.0002449131279718131,0.003256711643189192,13
0.0002032573684118688,0.00245543266646564,14
0.00021093485702294856,0.004940503276884556,15
0.00019657379016280174,0.003996525425463915,16
0.00022838632867205888,0.003377461340278387,17
0.00020044978009536862,0.00509936036542058,18
0.0002052985510090366,0.008351764641702175,19
0.00016782319289632142,0.004582677036523819,20
0.00018049452046398073,0.00523754209280014,21
0.00016196454816963524,0.0029094084165990353,22
0.0001592797925695777,0.002066912828013301,23
0.00017528419266454875,0.0037067574448883533,24
