loss,val_loss,epoch
0.007370030973106623,0.003068262943997979,0
0.0016576173948124051,0.0016134352190420032,1
0.0015080781886354089,0.002893864642828703,2
0.0013087086845189333,0.005151492543518543,3
0.0013057375326752663,0.001561830285936594,4
0.0013072374276816845,0.0012757166987285018,5
0.0012603247305378318,0.0034946296364068985,6
0.0012342955451458693,0.005160919390618801,7
0.0012943620095029473,0.0011460714740678668,8
0.0010542619274929166,0.002241954207420349,9
0.0010671719210222363,0.0015477852430194616,10
0.0010304806055501103,0.0010652374476194382,11
0.0009581458289176226,0.0013410949613898993,12
0.0009060256415978074,0.0025937228929251432,13
0.0009108373778872192,0.0028310501947999,14
0.0008560080896131694,0.0017389573622494936,15
0.0008087562746368349,0.0010891640558838844,16
0.000945375650189817,0.004364808555692434,17
0.0009235862526111305,0.0012528803199529648,18
0.0008173527312465012,0.0021119213197380304,19
0.000821578549221158,0.0011499793035909534,20
0.0008025704883038998,0.0028299586847424507,21
0.0007841119077056646,0.0016990607837215066,22
0.000758491805754602,0.0015917157288640738,23
0.0008140411810018122,0.003890814259648323,24
