loss,val_loss,epoch
0.00448171142488718,0.006251055747270584,0
0.0009987521916627884,0.0029063269030302763,1
0.0008713394054211676,0.0027040415443480015,2
0.0008640382438898087,0.0019282987341284752,3
0.0007724523893557489,0.003223626408725977,4
0.0008299610344693065,0.002228730358183384,5
0.000752718246076256,0.0013130102306604385,6
0.0006918790168128908,0.0025311617646366358,7
0.0006425337051041424,0.004794083535671234,8
0.0006942618056200445,0.0021591109689325094,9
0.0006199232884682715,0.0019362267339602113,10
0.0005509897018782794,0.0016104180831462145,11
0.0005706542870029807,0.002597779268398881,12
0.0005358774797059596,0.0014429817674681544,13
0.000505042786244303,0.0008776564500294626,14
0.0005095096421428025,0.0015631739515811205,15
0.00047326524509117007,0.0016919630579650402,16
0.0005048091406933963,0.002353739459067583,17
0.00042632329859770834,0.00118445442058146,18
0.00041921704541891813,0.0012862251605838537,19
0.00041948453872464597,0.0016730768838897347,20
0.00038288882933557034,0.0010931044816970825,21
0.0003705031704157591,0.0014563151635229588,22
0.0003726055729202926,0.0008024905109778047,23
0.0003952182596549392,0.001158677157945931,24
