loss,val_loss,epoch
0.0018488834612071514,0.009983030147850513,0
0.0005139402928762138,0.004177006892859936,1
0.00047244131565093994,0.004640965256839991,2
0.0004587810835801065,0.002691297559067607,3
0.0004001024935860187,0.0053389170207083225,4
0.00039113551611080766,0.006128041539341211,5
0.0003378950641490519,0.007684498559683561,6
0.00030073922243900597,0.0038988625165075064,7
0.00032263921457342803,0.00706844637170434,8
0.00029916473431512713,0.0035187506582587957,9
0.00026839226484298706,0.006518934387713671,10
0.0002644097257871181,0.0030415707733482122,11
0.00023999209224712104,0.004561928566545248,12
0.00023425072140526026,0.0035140698309987783,13
0.00021951034432277083,0.001715008169412613,14
0.00021700620709452778,0.0025835686828941107,15
0.00020891340682283044,0.0016177900834009051,16
0.00021784591081086546,0.0022237813100218773,17
0.00020473555196076632,0.0011057481169700623,18
0.00020783358195330948,0.0033969294745475054,19
0.00017284965724684298,0.0024838049430400133,20
0.0001712405210128054,0.003563198260962963,21
0.00017529199249111116,0.0036928944755345583,22
0.00017267998191528022,0.0014012787723913789,23
0.00018223504594061524,0.0027725943364202976,24
