loss,val_loss,epoch
0.0041104513220489025,0.0028636811766773462,0
0.0008327492396347225,0.004209946375340223,1
0.0007628192543052137,0.0025594085454940796,2
0.0007579696248285472,0.00386924110352993,3
0.0006800668779760599,0.0024533451069146395,4
0.0006697858334518969,0.004034033510833979,5
0.0005824515246786177,0.001995853381231427,6
0.000558627478312701,0.005572526715695858,7
0.0005418643704615533,0.0035698176361620426,8
0.0005654664128087461,0.004474091809242964,9
0.0005253634881228209,0.0033499414566904306,10
0.0004690027271863073,0.0033776171039789915,11
0.0004855925217270851,0.0039017032831907272,12
0.00042887942981906235,0.0033675688318908215,13
0.0004230537742841989,0.005262941587716341,14
0.0004276060208212584,0.0037082545459270477,15
0.00040458099101670086,0.003879535011947155,16
0.000387054547900334,0.005820856429636478,17
0.0004076001059729606,0.005196624901145697,18
0.000372014386812225,0.0030961791053414345,19
0.00034416228299960494,0.002653247443959117,20
0.0003299703821539879,0.004799497779458761,21
0.0003371404018253088,0.0021316634956747293,22
0.0003470880910754204,0.00535840867087245,23
0.00032082846155390143,0.005348900333046913,24
