loss,val_loss,epoch
0.007787954527884722,0.008419239893555641,0
0.0018627360695973039,0.0058985366486012936,1
0.001693587750196457,0.0032336043659597635,2
0.0016958835767582059,0.0068032699637115,3
0.001584726618602872,0.002659639110788703,4
0.001299050054512918,0.0035942629911005497,5
0.0012732259929180145,0.0041310740634799,6
0.001274355105124414,0.0014091328484937549,7
0.0013092294102534652,0.005203793756663799,8
0.001248962595127523,0.005883383098989725,9
0.001076948014087975,0.005390134174376726,10
0.0011886967113241553,0.0015742885880172253,11
0.0011383350938558578,0.0038871895521879196,12
0.001200803555548191,0.0012533633271232247,13
0.0010618040105327964,0.005345444660633802,14
0.0010650758631527424,0.005363854113966227,15
0.0010297955013811588,0.00209565507248044,16
0.001015185029245913,0.002042540116235614,17
0.0009475869592279196,0.0008457099320366979,18
0.0009286747081205249,0.0033832918852567673,19
0.0009023573948070407,0.0012332623591646552,20
0.0009484923211857677,0.0009764462593011558,21
0.0009244715329259634,0.0019546160474419594,22
0.0008833365282043815,0.0017051065806299448,23
0.0008162179146893322,0.0023278917651623487,24
