loss,val_loss,epoch
0.018161745741963387,0.0013938075862824917,0
0.003050494473427534,0.0011867181165143847,1
0.002547450363636017,0.001162582659162581,2
0.0025495614390820265,0.0011267730733379722,3
0.0024512652307748795,0.00346326339058578,4
0.00245266011916101,0.000996514456346631,5
0.002278707455843687,0.002499573165550828,6
0.0027502658776938915,0.0033094454556703568,7
0.0022788525093346834,0.0014463291736319661,8
0.002219344023615122,0.0008347127586603165,9
0.0020785618107765913,0.001476723002269864,10
0.002221534727141261,0.003094462910667062,11
0.002188426908105612,0.0011953385546803474,12
0.00201766868121922,0.002305606147274375,13
0.0018404516158625484,0.0009609293774701655,14
0.0016456196317449212,0.0009114666609093547,15
0.001865980215370655,0.0010946521069854498,16
0.001739520113915205,0.0013771380763500929,17
0.0016714558005332947,0.000652073067612946,18
0.001682149711996317,0.0006441198056563735,19
0.0014616497792303562,0.001866790815256536,20
0.001455625519156456,0.000565931317396462,21
0.0016056121094152331,0.0020367272663861513,22
0.0015328475274145603,0.0005758387269452214,23
0.0015056112315505743,0.0012638441985473037,24
