loss,val_loss,epoch
0.025284526869654655,0.0021300087682902813,0
0.0055422657169401646,0.0018369253957644105,1
0.004901151172816753,0.0012906279880553484,2
0.004452981520444155,0.0013932817382737994,3
0.003993859980255365,0.0014419022481888533,4
0.0041486541740596294,0.001545988954603672,5
0.0037712384946644306,0.0012775168288499117,6
0.003491185139864683,0.0011169447097927332,7
0.003640887327492237,0.0031342958100140095,8
0.0036782361567020416,0.00131108402274549,9
0.003227739129215479,0.0010021243942901492,10
0.003313940716907382,0.0008472349145449698,11
0.002904746914282441,0.000775645487010479,12
0.0029801558703184128,0.0012549227103590965,13
0.0026940484531223774,0.0008792272419668734,14
0.0031555122695863247,0.0008421014645136893,15
0.002807514276355505,0.001624847762286663,16
0.003165980102494359,0.0011687770020216703,17
0.0025234995409846306,0.0013800280867144465,18
0.002590159187093377,0.0009764512069523335,19
0.0023303090129047632,0.0006952433614060283,20
0.002362963277846575,0.0010235353838652372,21
0.0023687903303653,0.0008374155149795115,22
0.0022572395391762257,0.0006668719579465687,23
0.002126031555235386,0.0008078753016889095,24
