loss,val_loss,epoch
0.014528719708323479,0.001198877114802599,0
0.001883097575046122,0.00213171960785985,1
0.0016372156096622348,0.001408721785992384,2
0.001563499914482236,0.0014362893998622894,3
0.001510979956947267,0.0022586032282561064,4
0.0014259448507800698,0.002749391831457615,5
0.0014527692692354321,0.002277276013046503,6
0.0014051684411242604,0.0015882907900959253,7
0.0013751797378063202,0.0011722672497853637,8
0.0014007005374878645,0.0015376192750409245,9
0.0012695498298853636,0.0011031798785552382,10
0.0010903526563197374,0.0015653620939701796,11
0.0011789985001087189,0.0029672395903617144,12
0.0012625395320355892,0.0013850623508915305,13
0.0011292292037978768,0.0008320569177158177,14
0.001469033071771264,0.0021840461995452642,15
0.0011012163013219833,0.0007886435487307608,16
0.0010252862703055143,0.001364540890790522,17
0.0012853181688115,0.0009891866939142346,18
0.0010097919730469584,0.0008985042222775519,19
0.0009791954653337598,0.0036843293346464634,20
0.0008450579480268061,0.0012069579679518938,21
0.0008865186828188598,0.0007469442207366228,22
0.0010298071429133415,0.00281077204272151,23
0.0009906977647915483,0.0013990633888170123,24
