loss,val_loss,epoch
0.0010460352059453726,0.0021532971877604723,0
0.00023428763961419463,0.0033487111795693636,1
0.0001983960100915283,0.001780862919986248,2
0.0001774634001776576,0.002392897382378578,3
0.00019283774599898607,0.0028568883426487446,4
0.00015532952966168523,0.0017904628766700625,5
0.00014938281674403697,0.0008569638594053686,6
0.0001487059344071895,0.0014174653915688396,7
0.00013337211566977203,0.0021199078764766455,8
0.00013668660540133715,0.0014464434934780002,9
0.00012617716856766492,0.0009842688450589776,10
0.00012277491623535752,0.0016815135022625327,11
0.00011706375516951084,0.0027638764586299658,12
0.00010500026837689802,0.0008716416195966303,13
0.00010503536032047123,0.0022845659404993057,14
0.0001024652665364556,0.0007701942231506109,15
9.682739619165659e-05,0.0005891683977097273,16
0.00011131996870972216,0.0006175893358886242,17
9.013539965962991e-05,0.001164640998467803,18
8.897195948520675e-05,0.00047100408119149506,19
9.470809891354293e-05,0.0010164977284148335,20
8.415673801209778e-05,0.0013221228728070855,21
9.054756810655817e-05,0.0018271713051944971,22
8.13929655123502e-05,0.0010111090959981084,23
8.446308493148535e-05,0.002042315900325775,24
