Date,Close,High,Low,Open,Volume,Symbol,Start_Date,End_Date
,BRITANNIA.NS,BRITANNIA.NS,BRITANNIA.NS,BRITANNIA.NS,BRITANNIA.NS,,,
2015-01-01,795.6228637695312,809.3067950874347,792.0389769957947,798.6854791330845,96950,BRITANNIA.NS,2015-01-01,2025-01-01
2015-01-02,816.0618896484375,818.8638162432301,798.4465221512238,800.1841642016074,308986,BRITANNIA.NS,2015-01-01,2025-01-01
2015-01-05,816.6266479492188,837.0873739011637,813.3468801695731,820.6015150199702,344472,BRITANNIA.NS,2015-01-01,2025-01-01
2015-01-06,817.5171508789062,829.7240756266409,803.6594449786836,818.8638128566587,228284,BRITANNIA.NS,2015-01-01,2025-01-01
2015-01-07,866.9747924804688,872.6873014056823,821.8829594391428,821.8829594391428,947474,BRITANNIA.NS,2015-01-01,2025-01-01
2015-01-08,855.441162109375,876.2060058694424,852.4872024342795,873.2085627200881,452894,BRITANNIA.NS,2015-01-01,2025-01-01
2015-01-09,845.0587768554688,860.0459392827132,837.130785136709,858.3951581517401,483074,BRITANNIA.NS,2015-01-01,2025-01-01
2015-01-12,839.2810668945312,857.960717969306,834.9369619934208,848.8380976769741,276782,BRITANNIA.NS,2015-01-01,2025-01-01
2015-01-13,839.889404296875,855.7888205087214,836.4575501977376,846.2317879954261,463696,BRITANNIA.NS,2015-01-01,2025-01-01
2015-01-14,845.3847045898438,857.9608692851268,839.7156254826076,847.5350156836872,658212,BRITANNIA.NS,2015-01-01,2025-01-01
2015-01-15,840.215087890625,868.8210090064367,834.5025791506825,868.8210090064367,381804,BRITANNIA.NS,2015-01-01,2025-01-01
2015-01-16,837.84765625,851.3795562905402,832.7650737251035,844.928569846284,395802,BRITANNIA.NS,2015-01-01,2025-01-01
2015-01-19,829.1377563476562,843.6253384490748,823.8596572444235,842.756517297222,280876,BRITANNIA.NS,2015-01-01,2025-01-01
2015-01-20,834.39404296875,843.5818364763576,829.7241296734674,830.5929507516595,258474,BRITANNIA.NS,2015-01-01,2025-01-01
2015-01-21,831.917724609375,840.5841915746277,823.6421846126584,830.5927515714151,270598,BRITANNIA.NS,2015-01-01,2025-01-01
2015-01-22,825.879638671875,836.1968893709629,823.7510163429683,829.941366762421,287662,BRITANNIA.NS,2015-01-01,2025-01-01
2015-01-23,831.744140625,837.1091001212446,827.9864788952217,834.068226379237,460102,BRITANNIA.NS,2015-01-01,2025-01-01
2015-01-27,831.6138916015625,842.756533696629,827.5521632433394,838.412427852832,227478,BRITANNIA.NS,2015-01-01,2025-01-01
2015-01-28,831.3532104492188,834.2420512832862,827.5521180435071,834.0682764532985,455520,BRITANNIA.NS,2015-01-01,2025-01-01
2015-01-29,829.0072631835938,836.1967781363456,825.4233765753919,836.1967781363456,177374,BRITANNIA.NS,2015-01-01,2025-01-01
2015-01-30,820.6014404296875,831.896113511303,814.5631238303293,831.896113511303,200600,BRITANNIA.NS,2015-01-01,2025-01-01
2015-02-02,825.42333984375,830.2452855508454,820.6013941366547,820.6013941366547,324012,BRITANNIA.NS,2015-01-01,2025-01-01
2015-02-03,835.9144287109375,841.8875732580469,830.006456346431,832.7649524951888,480162,BRITANNIA.NS,2015-01-01,2025-01-01
2015-02-04,822.81689453125,853.0518538835704,817.2129886315771,849.2725038502643,680290,BRITANNIA.NS,2015-01-01,2025-01-01
2015-02-05,805.1798095703125,828.2035645782578,802.0303336494143,827.3130018995205,306482,BRITANNIA.NS,2015-01-01,2025-01-01
2015-02-06,816.3225708007812,819.8195438047034,806.7437972532725,812.3477037834942,502006,BRITANNIA.NS,2015-01-01,2025-01-01
2015-02-09,817.6256103515625,832.2869625240365,809.7410503553085,813.6507442679682,686106,BRITANNIA.NS,2015-01-01,2025-01-01
2015-02-10,839.8240356445312,842.3218958307235,826.2269668108539,827.1175294799884,359742,BRITANNIA.NS,2015-01-01,2025-01-01
2015-02-11,838.281982421875,841.4532005170513,827.9864740245224,841.4532005170513,390054,BRITANNIA.NS,2015-01-01,2025-01-01
2015-02-12,854.7027587890625,857.9608379204059,836.2403103781171,841.7138727130475,1068302,BRITANNIA.NS,2015-01-01,2025-01-01
2015-02-13,878.7689819335938,886.1973906316935,825.3799226471655,858.3951195530522,644926,BRITANNIA.NS,2015-01-01,2025-01-01
2015-02-16,883.6779174804688,888.3695726206761,868.8210979175316,883.5910565821297,563458,BRITANNIA.NS,2015-01-01,2025-01-01
2015-02-18,893.0612182617188,905.745984944939,872.3832339283205,888.3478214327457,295476,BRITANNIA.NS,2015-01-01,2025-01-01
2015-02-19,904.0517578125,912.2403323190799,890.541548483339,901.4018112697213,265050,BRITANNIA.NS,2015-01-01,2025-01-01
2015-02-20,911.197998046875,919.6472632168877,888.3696992340743,904.4428918363535,332866,BRITANNIA.NS,2015-01-01,2025-01-01
2015-02-23,895.0594482421875,912.26214831911,888.3695682440856,912.26214831911,374346,BRITANNIA.NS,2015-01-01,2025-01-01
2015-02-24,900.5330200195312,907.0491779067927,890.9759884515478,895.7545042355396,178172,BRITANNIA.NS,2015-01-01,2025-01-01
2015-02-25,898.9690551757812,904.8553387204984,888.3694812937589,903.5738489442633,355214,BRITANNIA.NS,2015-01-01,2025-01-01
2015-02-26,892.9959106445312,911.5453240219308,883.5692239136941,899.6641543077137,345486,BRITANNIA.NS,2015-01-01,2025-01-01
2015-02-27,905.0726318359375,915.303021416809,889.9551236072543,893.0177391713354,519516,BRITANNIA.NS,2015-01-01,2025-01-01
2015-03-02,921.9927978515625,939.6081647439066,893.2565858529796,911.3932241310887,781958,BRITANNIA.NS,2015-01-01,2025-01-01
2015-03-03,942.08447265625,950.9247704831478,920.9504401207279,921.8192612906531,747818,BRITANNIA.NS,2015-01-01,2025-01-01
2015-03-04,935.06884765625,953.5312987714141,931.3980991753967,945.2774970963995,455000,BRITANNIA.NS,2015-01-01,2025-01-01
2015-03-05,960.3729858398438,975.6859555337733,936.1546011466079,936.589011634379,810556,BRITANNIA.NS,2015-01-01,2025-01-01
2015-03-09,955.4208984375,960.4817389902778,936.4805557794172,957.8752756551618,358904,BRITANNIA.NS,2015-01-01,2025-01-01
2015-03-10,936.6109008789062,961.0030111859128,919.4299421702489,960.0473291737538,313578,BRITANNIA.NS,2015-01-01,2025-01-01
2015-03-11,936.1546630859375,956.1375468455445,929.6385053382396,939.6299472180431,198510,BRITANNIA.NS,2015-01-01,2025-01-01
2015-03-12,954.2478637695312,962.2193395471486,937.9358329494271,939.1955810839437,504848,BRITANNIA.NS,2015-01-01,2025-01-01
2015-03-13,937.0018310546875,962.9361201333611,930.59427532974,957.4408690023291,218480,BRITANNIA.NS,2015-01-01,2025-01-01
2015-03-16,934.1997680664062,942.5839118185127,923.1440421970424,940.0643097399225,145822,BRITANNIA.NS,2015-01-01,2025-01-01
2015-03-17,951.7716674804688,963.8700423756164,936.1546311559302,942.6707886813776,421918,BRITANNIA.NS,2015-01-01,2025-01-01
2015-03-18,954.2478637695312,977.4237083436047,949.1870234359005,955.7031814915246,494498,BRITANNIA.NS,2015-01-01,2025-01-01
2015-03-19,958.8092041015625,972.9492887316189,933.9826835636933,960.003833115423,325996,BRITANNIA.NS,2015-01-01,2025-01-01
2015-03-20,926.7930908203125,972.6451418308928,903.7259561379075,972.6451418308928,1115574,BRITANNIA.NS,2015-01-01,2025-01-01
2015-03-23,913.43505859375,929.2041830519472,904.0083707017775,929.2041830519472,101134,BRITANNIA.NS,2015-01-01,2025-01-01
2015-03-24,933.4396362304688,937.5665363092073,914.4341753415413,914.4341753415413,207346,BRITANNIA.NS,2015-01-01,2025-01-01
2015-03-25,938.9132690429688,942.6708778150412,914.781742180537,914.781742180537,251918,BRITANNIA.NS,2015-01-01,2025-01-01
2015-03-26,953.0098266601562,960.0472559219792,931.8105719242739,941.2155173252223,311924,BRITANNIA.NS,2015-01-01,2025-01-01
2015-03-27,935.7202758789062,959.1784443549791,903.5738968561398,959.1784443549791,350044,BRITANNIA.NS,2015-01-01,2025-01-01
2015-03-30,939.2605590820312,944.8645178020164,916.6060954029092,943.97395512347,308498,BRITANNIA.NS,2015-01-01,2025-01-01
2015-03-31,937.6967163085938,944.4083366802689,933.9824856773589,944.4083366802689,188924,BRITANNIA.NS,2015-01-01,2025-01-01
2015-04-01,945.95068359375,962.3496813228179,930.2250434067316,936.371910066379,491816,BRITANNIA.NS,2015-01-01,2025-01-01
2015-04-06,962.9578857421875,964.3914618293334,938.370311205584,938.370311205584,317168,BRITANNIA.NS,2015-01-01,2025-01-01
2015-04-07,981.3768920898438,998.709830190914,946.906373361742,964.3045366780858,317256,BRITANNIA.NS,2015-01-01,2025-01-01
2015-04-08,981.224853515625,998.927083855752,978.4663040335824,988.2840251236511,277230,BRITANNIA.NS,2015-01-01,2025-01-01
2015-04-09,989.543701171875,998.7315474907329,965.1733341395337,987.8495425323875,329644,BRITANNIA.NS,2015-01-01,2025-01-01
2015-04-10,989.543701171875,995.0173162578864,981.7677951289339,989.58718464766,306598,BRITANNIA.NS,2015-01-01,2025-01-01
2015-04-13,1003.5750122070312,1007.8322558786564,985.9162696292948,989.5435332952037,554704,BRITANNIA.NS,2015-01-01,2025-01-01
2015-04-15,1018.4971313476562,1032.9412800806876,1006.0946906977691,1009.0487032290567,414936,BRITANNIA.NS,2015-01-01,2025-01-01
2015-04-16,1011.8070678710938,1031.7248296366595,994.9085436106776,1031.2904191820755,323720,BRITANNIA.NS,2015-01-01,2025-01-01
2015-04-17,998.6881713867188,1011.3078198171104,996.9722708248576,1011.3078198171104,227748,BRITANNIA.NS,2015-01-01,2025-01-01
2015-04-20,942.6707763671875,1012.1764557306668,933.9825664467527,1012.1764557306668,524974,BRITANNIA.NS,2015-01-01,2025-01-01
2015-04-21,899.0126342773438,951.228761237013,884.2426755600547,942.6708946034482,477392,BRITANNIA.NS,2015-01-01,2025-01-01
