Date,Close,High,Low,Open,Volume,Symbol,Start_Date,End_Date
,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS,,,
2015-01-01,127.90367126464844,131.4526770050283,127.24754745748922,130.2199760972513,293920,BAJAJFINSV.NS,2015-01-01,2025-01-01
2015-01-02,126.81511688232422,129.03697913458254,125.95519628796026,128.41067770926017,435600,BAJAJFINSV.NS,2015-01-01,2025-01-01
2015-01-05,125.13007354736328,127.64519209629059,124.52365883717293,126.05957470506956,315660,BAJAJFINSV.NS,2015-01-01,2025-01-01
2015-01-06,122.23719024658203,124.57834993685714,120.84541849854551,124.26519920779882,377240,BAJAJFINSV.NS,2015-01-01,2025-01-01
2015-01-07,122.13279724121094,123.35556240904573,120.10975639746577,122.30179607179869,731140,BAJAJFINSV.NS,2015-01-01,2025-01-01
2015-01-08,128.22177124023438,129.02700713032195,122.271961763579,122.27692964003903,872680,BAJAJFINSV.NS,2015-01-01,2025-01-01
2015-01-09,127.16802215576172,129.17615185988961,126.80020204996495,128.63435745545448,327840,BAJAJFINSV.NS,2015-01-01,2025-01-01
2015-01-12,126.02478790283203,127.85895099480624,124.76225684802422,124.76225684802422,196780,BAJAJFINSV.NS,2015-01-01,2025-01-01
2015-01-13,127.88874816894531,130.03107851242433,126.25341426439638,126.75047495047669,580420,BAJAJFINSV.NS,2015-01-01,2025-01-01
2015-01-14,124.6827163696289,128.11243250145608,123.09212349087639,127.24755165292399,2587050,BAJAJFINSV.NS,2015-01-01,2025-01-01
2015-01-15,128.14723205566406,129.0369750546166,126.45225306052374,128.7238243518568,1368270,BAJAJFINSV.NS,2015-01-01,2025-01-01
2015-01-16,126.01981353759766,129.5340367419416,124.76225042493859,129.0369759832765,810480,BAJAJFINSV.NS,2015-01-01,2025-01-01
2015-01-19,125.0555191040039,127.86390946110848,124.364604927141,126.5417335581322,325300,BAJAJFINSV.NS,2015-01-01,2025-01-01
2015-01-20,131.4178924560547,133.70933511874833,125.25930278782371,125.25930278782371,1360140,BAJAJFINSV.NS,2015-01-01,2025-01-01
2015-01-21,128.505126953125,132.85440891710994,128.14226711125667,131.6614660408067,1004960,BAJAJFINSV.NS,2015-01-01,2025-01-01
2015-01-22,129.05685424804688,131.02521047670265,127.30719078338436,128.09255522556978,378310,BAJAJFINSV.NS,2015-01-01,2025-01-01
2015-01-23,130.44863891601562,132.11875594014168,128.81828008190078,129.47440398527542,255020,BAJAJFINSV.NS,2015-01-01,2025-01-01
2015-01-27,136.73146057128906,138.87876659118345,130.031091558873,130.92579481595072,1055220,BAJAJFINSV.NS,2015-01-01,2025-01-01
2015-01-28,144.18736267089844,149.01879333156538,137.19373007816932,137.258350396891,2744860,BAJAJFINSV.NS,2015-01-01,2025-01-01
2015-01-29,145.1665802001953,146.1408301532186,141.66230811960926,144.47567367308244,1059650,BAJAJFINSV.NS,2015-01-01,2025-01-01
2015-01-30,143.90406799316406,147.1250120659589,138.97819395530541,144.94292317940358,726130,BAJAJFINSV.NS,2015-01-01,2025-01-01
