Date,Close,High,Low,Open,Volume,Symbol,Start_Date,End_Date
,TATACONSUM.NS,TATACONSUM.NS,TATACONSUM.NS,TATACONSUM.NS,TATACONSUM.NS,,,
2015-01-01,132.65362548828125,133.57789034833476,132.34554615595962,132.8736879106014,535692,TATACONSUM.NS,2015-01-01,2025-01-01
2015-01-02,134.23806762695312,134.85423967729278,132.52158354688436,132.8296628562825,2043127,TATACONSUM.NS,2015-01-01,2025-01-01
2015-01-05,134.6341552734375,135.99854465368236,133.48982826318243,133.48982826318243,1873161,TATACONSUM.NS,2015-01-01,2025-01-01
2015-01-06,130.40896606445312,133.75391705626862,129.3966844498771,133.75391705626862,2390258,TATACONSUM.NS,2015-01-01,2025-01-01
2015-01-07,130.67306518554688,131.3332524600763,128.51645610839302,129.57275306133118,2770541,TATACONSUM.NS,2015-01-01,2025-01-01
2015-01-08,135.29437255859375,135.99857498593005,131.59732660450837,131.94942110240444,2292977,TATACONSUM.NS,2015-01-01,2025-01-01
2015-01-09,136.9668426513672,138.8153587459464,134.9422658921722,135.99856272215217,4013444,TATACONSUM.NS,2015-01-01,2025-01-01
2015-01-12,138.5072784423828,139.6956073306715,136.6147337638194,137.62702885185362,1647105,TATACONSUM.NS,2015-01-01,2025-01-01
2015-01-13,136.65875244140625,138.99140854363424,135.734487661291,138.68332923795793,1558189,TATACONSUM.NS,2015-01-01,2025-01-01
2015-01-14,136.306640625,138.19917167984627,135.3823759624889,136.4826878389208,1383172,TATACONSUM.NS,2015-01-01,2025-01-01
2015-01-15,137.01084899902344,138.72734651601976,135.60245765547836,137.84709688947535,1183917,TATACONSUM.NS,2015-01-01,2025-01-01
2015-01-16,135.82254028320312,137.09889974540667,135.33840023021685,136.43871242721048,1299810,TATACONSUM.NS,2015-01-01,2025-01-01
2015-01-19,137.8030548095703,138.9033666278653,135.82249353663937,135.82249353663937,1000172,TATACONSUM.NS,2015-01-01,2025-01-01
2015-01-20,137.62704467773438,138.59531127973278,136.96685740892187,138.02315435271302,1211357,TATACONSUM.NS,2015-01-01,2025-01-01
2015-01-21,139.0794219970703,140.3117659332885,137.89107979093444,138.55126692066736,2696995,TATACONSUM.NS,2015-01-01,2025-01-01
2015-01-22,139.82765197753906,141.36808875159392,138.2872152034842,138.2872152034842,2326838,TATACONSUM.NS,2015-01-01,2025-01-01
2015-01-23,141.8522186279297,142.73246823389027,138.11115780259723,140.09171941600854,2437301,TATACONSUM.NS,2015-01-01,2025-01-01
2015-01-27,140.311767578125,142.60042169397838,139.60757871005475,141.72017217734887,1634586,TATACONSUM.NS,2015-01-01,2025-01-01
2015-01-28,139.73963928222656,140.7519210603147,138.7713592437162,139.78365445334876,1819031,TATACONSUM.NS,2015-01-01,2025-01-01
2015-01-29,139.2994842529297,141.50010801679903,138.46324990896764,139.91565622050481,2823390,TATACONSUM.NS,2015-01-01,2025-01-01
2015-01-30,139.6956024169922,142.95252310108205,135.60244733762207,139.91566480688397,4094370,TATACONSUM.NS,2015-01-01,2025-01-01
2015-02-02,144.0088348388672,147.66186517703832,138.85936948839222,138.9914015511049,5423705,TATACONSUM.NS,2015-01-01,2025-01-01
2015-02-03,141.23602294921875,144.8010359429366,140.13571112594417,144.36091121362676,1927234,TATACONSUM.NS,2015-01-01,2025-01-01
2015-02-04,139.56358337402344,143.56872192995755,138.77135063758897,141.4561147310092,1567779,TATACONSUM.NS,2015-01-01,2025-01-01
