Date,Close,High,Low,Open,Volume,Symbol,Start_Date,End_Date
,EICHERMOT.NS,EICHERMOT.NS,EICHERMOT.NS,EICHERMOT.NS,EICHERMOT.NS,,,
2015-01-01,1410.3421630859375,1419.4256932226906,1387.115750127076,1387.115750127076,291150,EICHERMOT.NS,2015-01-01,2025-01-01
2015-01-02,1393.671875,1427.6868035776608,1387.3005337513364,1427.6821787349436,399730,EICHERMOT.NS,2015-01-01,2025-01-01
2015-01-05,1400.01123046875,1408.8313705595117,1387.9474960421248,1387.9474960421248,353760,EICHERMOT.NS,2015-01-01,2025-01-01
2015-01-06,1363.5426025390625,1387.4851856790929,1352.8327085142803,1386.0990865925003,481180,EICHERMOT.NS,2015-01-01,2025-01-01
2015-01-07,1382.393798828125,1386.0715642913785,1359.8234365553237,1363.9217243362993,318150,EICHERMOT.NS,2015-01-01,2025-01-01
2015-01-08,1374.42822265625,1395.3398434983362,1368.6343100261402,1382.6801827539,294870,EICHERMOT.NS,2015-01-01,2025-01-01
2015-01-09,1361.953369140625,1384.2510898055425,1344.5162454386277,1379.2103495762083,387420,EICHERMOT.NS,2015-01-01,2025-01-01
2015-01-12,1372.945068359375,1399.4980939312832,1349.1596162162136,1353.9415905534818,657230,EICHERMOT.NS,2015-01-01,2025-01-01
2015-01-13,1367.53955078125,1381.2202885471106,1357.4533314900757,1376.854098043135,144320,EICHERMOT.NS,2015-01-01,2025-01-01
2015-01-14,1370.7181396484375,1381.1092590974827,1360.2346361436732,1364.3836841747502,157940,EICHERMOT.NS,2015-01-01,2025-01-01
2015-01-15,1397.85791015625,1410.9565926339228,1371.7761662678822,1385.175125116575,461690,EICHERMOT.NS,2015-01-01,2025-01-01
2015-01-16,1418.413818359375,1421.6757990036006,1387.1157017714806,1397.1880455595997,329840,EICHERMOT.NS,2015-01-01,2025-01-01
2015-01-19,1429.95556640625,1440.702461731047,1419.3658029570888,1421.2139355130225,382660,EICHERMOT.NS,2015-01-01,2025-01-01
2015-01-20,1431.44287109375,1439.861211631039,1423.246410173731,1430.0891459860452,367410,EICHERMOT.NS,2015-01-01,2025-01-01
2015-01-21,1420.5067138671875,1436.9227613944192,1408.2767127749805,1433.3188811046698,260600,EICHERMOT.NS,2015-01-01,2025-01-01
2015-01-22,1415.20263671875,1424.0921482734536,1408.3968987748935,1413.9135464342935,140850,EICHERMOT.NS,2015-01-01,2025-01-01
2015-01-23,1399.5860595703125,1424.9193712718813,1396.5413335459798,1420.4745585769047,1040970,EICHERMOT.NS,2015-01-01,2025-01-01
2015-01-27,1486.753173828125,1490.7959632298039,1394.8039671642985,1403.6564802629134,1340650,EICHERMOT.NS,2015-01-01,2025-01-01
2015-01-28,1509.947265625,1523.946890842716,1478.5058912217773,1493.9331264980337,850260,EICHERMOT.NS,2015-01-01,2025-01-01
2015-01-29,1522.7547607421875,1538.5886432894172,1506.3202126356218,1520.4584698893418,615340,EICHERMOT.NS,2015-01-01,2025-01-01
2015-01-30,1504.0008544921875,1537.6461359625362,1480.354032338932,1524.8015933963895,374570,EICHERMOT.NS,2015-01-01,2025-01-01
2015-02-02,1530.4154052734375,1561.209866697977,1513.4171892389363,1515.1913241750353,508360,EICHERMOT.NS,2015-01-01,2025-01-01
2015-02-03,1508.40869140625,1544.4750223293074,1502.0696107989857,1524.2471996388354,310210,EICHERMOT.NS,2015-01-01,2025-01-01
2015-02-04,1471.0670166015625,1515.4591891626862,1459.3221722968235,1513.15827354486,272800,EICHERMOT.NS,2015-01-01,2025-01-01
2015-02-05,1463.494384765625,1486.1478798894432,1456.3698708704796,1471.1133056335761,291850,EICHERMOT.NS,2015-01-01,2025-01-01
2015-02-06,1440.4111328125,1476.6576024013498,1432.48719846067,1469.0803056320951,215600,EICHERMOT.NS,2015-01-01,2025-01-01
2015-02-09,1396.77685546875,1439.6950580646694,1392.3459176823128,1439.6950580646694,265960,EICHERMOT.NS,2015-01-01,2025-01-01
2015-02-10,1398.403076171875,1435.0746945489404,1363.464194583152,1399.9601817396294,528920,EICHERMOT.NS,2015-01-01,2025-01-01
2015-02-11,1491.562744140625,1496.9870073651475,1406.6133021704684,1416.5932606733156,398680,EICHERMOT.NS,2015-01-01,2025-01-01
2015-02-12,1517.1275634765625,1535.692024983314,1485.325783740175,1502.6242788513168,426470,EICHERMOT.NS,2015-01-01,2025-01-01
2015-02-13,1503.2156982421875,1559.0847141525082,1423.246959521687,1532.7488229485734,741780,EICHERMOT.NS,2015-01-01,2025-01-01
2015-02-16,1483.2279052734375,1551.322403150397,1476.2096494595582,1535.8904297161919,710030,EICHERMOT.NS,2015-01-01,2025-01-01
2015-02-18,1566.0428466796875,1575.3158834905068,1506.2280537350537,1515.4687166414037,929620,EICHERMOT.NS,2015-01-01,2025-01-01
2015-02-19,1537.683349609375,1589.3940645912473,1524.70942242765,1584.681348936684,492290,EICHERMOT.NS,2015-01-01,2025-01-01
2015-02-20,1511.9661865234375,1541.8043175638131,1506.347905135535,1541.8043175638131,305210,EICHERMOT.NS,2015-01-01,2025-01-01
2015-02-23,1476.8330078125,1517.1131265533795,1471.5751263407424,1514.4518119227441,332010,EICHERMOT.NS,2015-01-01,2025-01-01
2015-02-24,1463.928466796875,1483.1259609071403,1450.6866413492953,1478.5056308108562,392330,EICHERMOT.NS,2015-01-01,2025-01-01
2015-02-25,1441.210693359375,1480.354126001413,1434.1508137042404,1471.8527616591555,438780,EICHERMOT.NS,2015-01-01,2025-01-01
2015-02-26,1405.0748291015625,1447.355476519162,1390.821064894312,1441.5430648600302,557840,EICHERMOT.NS,2015-01-01,2025-01-01
2015-02-27,1460.615966796875,1464.6402569254276,1413.2668251952116,1413.2668251952116,911790,EICHERMOT.NS,2015-01-01,2025-01-01
