Date,Close,High,Low,Open,Volume,Symbol,Start_Date,End_Date
,BPCL.NS,BPCL.NS,BPCL.NS,BPCL.NS,BPCL.NS,,,
2015-01-01,65.17980194091797,65.50859212875996,63.984207891789744,64.65174911877416,2893002,BPCL.NS,2015-01-01,2025-01-01
2015-01-02,64.20340728759766,65.34918350369206,64.00912050014993,64.85101775021069,6142290,BPCL.NS,2015-01-01,2025-01-01
2015-01-05,64.32794952392578,64.70655771059876,63.894547524781395,64.26319029774953,6566232,BPCL.NS,2015-01-01,2025-01-01
2015-01-06,63.68032455444336,65.28939415962044,62.7686832427988,65.00045651860032,13121010,BPCL.NS,2015-01-01,2025-01-01
2015-01-07,64.2582015991211,64.69658396826831,63.46611778185117,63.46611778185117,7856364,BPCL.NS,2015-01-01,2025-01-01
2015-01-08,67.5112075805664,67.93962906228042,64.66170645658882,64.66170645658882,16840194,BPCL.NS,2015-01-01,2025-01-01
2015-01-09,67.6855697631836,68.54739323153103,67.0030872333442,68.14886338697144,10079154,BPCL.NS,2015-01-01,2025-01-01
2015-01-12,67.39166259765625,68.24850577916136,66.9831718351529,68.24850577916136,3867444,BPCL.NS,2015-01-01,2025-01-01
2015-01-13,66.70918273925781,68.84630579467337,66.10640514324274,67.79019989493325,5972538,BPCL.NS,2015-01-01,2025-01-01
2015-01-14,64.93071746826172,67.34681211050183,64.65174523616331,67.34681211050183,7112274,BPCL.NS,2015-01-01,2025-01-01
2015-01-15,66.05160522460938,66.57467773542322,64.69659621106602,65.26948667175797,11808276,BPCL.NS,2015-01-01,2025-01-01
2015-01-16,65.68791961669922,67.04292815086134,65.31927695184815,66.08146896726255,7147248,BPCL.NS,2015-01-01,2025-01-01
2015-01-19,64.2831039428711,65.86228648401963,64.03402337911568,65.68294555918507,6617304,BPCL.NS,2015-01-01,2025-01-01
2015-01-20,64.52720642089844,65.1598755453901,64.08882406549385,64.38772257716995,4653270,BPCL.NS,2015-01-01,2025-01-01
2015-01-21,65.17483520507812,65.49366004775872,64.12370520482416,64.56209221402892,5534538,BPCL.NS,2015-01-01,2025-01-01
2015-01-22,65.46376037597656,65.75767848847207,64.25820536946378,65.25951273722221,4936338,BPCL.NS,2015-01-01,2025-01-01
2015-01-23,67.22727966308594,67.98448703262187,65.51359310554344,66.09644447516376,8706078,BPCL.NS,2015-01-01,2025-01-01
2015-01-27,68.9509048461914,69.22987709261788,65.83737718337939,67.64073365352301,11605284,BPCL.NS,2015-01-01,2025-01-01
2015-01-28,70.36572265625,70.69948884980285,68.24852092664885,68.63210964105235,11438976,BPCL.NS,2015-01-01,2025-01-01
2015-01-29,73.1155776977539,73.50414677868694,70.4952345963933,70.86387284779387,19402494,BPCL.NS,2015-01-01,2025-01-01
2015-01-30,74.61006927490234,76.04478339906257,72.8316236013674,73.47923416344999,14754744,BPCL.NS,2015-01-01,2025-01-01
2015-02-02,74.59013366699219,76.44828418119825,73.26501646500166,74.32610722401049,10153596,BPCL.NS,2015-01-01,2025-01-01
2015-02-03,72.47293853759766,75.36229293017792,72.16905953793886,74.62501191183965,9786834,BPCL.NS,2015-01-01,2025-01-01
2015-02-04,71.83528137207031,73.32977408134244,71.36202686774408,72.23381580176274,10960314,BPCL.NS,2015-01-01,2025-01-01
2015-02-05,74.7246322631836,76.99626290831623,72.03454550170899,72.20392103078356,18653808,BPCL.NS,2015-01-01,2025-01-01
2015-02-06,72.82662200927734,74.62499810194859,72.4131463345923,73.32976815143337,9303972,BPCL.NS,2015-01-01,2025-01-01
2015-02-09,70.91866302490234,72.33345074326468,70.39559055051923,71.83528496167074,8207352,BPCL.NS,2015-01-01,2025-01-01
2015-02-10,69.57361602783203,71.2972630692681,68.64703328478001,70.2411573207183,14683530,BPCL.NS,2015-01-01,2025-01-01
2015-02-11,71.02825927734375,71.36701036457681,69.19003499017816,69.98211433584106,4827102,BPCL.NS,2015-01-01,2025-01-01
2015-02-12,70.32585906982422,71.93493387791246,69.84762402887584,71.4915663888495,4276554,BPCL.NS,2015-01-01,2025-01-01
2015-02-13,72.22386169433594,73.10063119174421,69.04557397654234,70.32087340519784,22005114,BPCL.NS,2015-01-01,2025-01-01
2015-02-16,72.31849670410156,75.4469703429238,71.83527681729853,72.9212741757338,11987340,BPCL.NS,2015-01-01,2025-01-01
2015-02-18,72.69711303710938,73.23015095818569,71.83528941965776,72.48290451983685,4127406,BPCL.NS,2015-01-01,2025-01-01
2015-02-19,73.94749450683594,74.47555192117646,72.91131506442797,73.1305085360097,7744434,BPCL.NS,2015-01-01,2025-01-01
2015-02-20,73.90762329101562,74.30615760418718,73.52901979824829,73.87773618206627,4395330,BPCL.NS,2015-01-01,2025-01-01
2015-02-23,73.69343566894531,75.12316458073286,73.18530906504343,74.22646896414257,4430634,BPCL.NS,2015-01-01,2025-01-01
2015-02-24,75.45195770263672,75.70601873395387,73.91761241884436,74.02720916209094,7384584,BPCL.NS,2015-01-01,2025-01-01
2015-02-25,74.90896606445312,76.92155104368328,74.4257460875012,75.52170906288175,9594054,BPCL.NS,2015-01-01,2025-01-01
2015-02-26,74.3061752319336,75.59143524237167,73.8926949857827,74.9089527085469,8611818,BPCL.NS,2015-01-01,2025-01-01
2015-02-27,74.15172576904297,74.7096701767103,72.76184973554976,74.62498471100521,5141580,BPCL.NS,2015-01-01,2025-01-01
2015-03-02,77.663818359375,78.31142891673329,75.53167117660682,75.71101215112999,18558558,BPCL.NS,2015-01-01,2025-01-01
2015-03-03,77.79330444335938,78.36120969159406,76.5379363875233,77.6637860344597,9442494,BPCL.NS,2015-01-01,2025-01-01
2015-03-04,76.76710510253906,78.69001462875825,76.0945788818545,78.062325921895,10777344,BPCL.NS,2015-01-01,2025-01-01
2015-03-05,77.34996032714844,77.80328857644673,76.51802846572542,76.71729112430164,7745406,BPCL.NS,2015-01-01,2025-01-01
2015-03-09,76.11949920654297,77.79332835633987,75.16302019428196,77.22044250723867,10691736,BPCL.NS,2015-01-01,2025-01-01
2015-03-10,76.13941955566406,77.47450207937652,75.8853539826204,76.59772819932924,8797860,BPCL.NS,2015-01-01,2025-01-01
2015-03-11,74.80931854248047,76.8966278421067,74.44068036400542,76.13942065956694,3598278,BPCL.NS,2015-01-01,2025-01-01
2015-03-12,74.6748275756836,75.57650830964339,74.52039785781733,74.9587803165175,3971940,BPCL.NS,2015-01-01,2025-01-01
2015-03-13,72.87147521972656,75.21284592562922,72.43807318789771,75.11321458521755,5221908,BPCL.NS,2015-01-01,2025-01-01
2015-03-16,73.39454650878906,74.226478449158,73.06077582296344,73.72831719461468,2856366,BPCL.NS,2015-01-01,2025-01-01
2015-03-17,74.78939819335938,75.32243607971827,73.69343986238243,74.02721052455006,6329616,BPCL.NS,2015-01-01,2025-01-01
2015-03-18,76.96139526367188,77.91288471283707,74.22647082790213,74.66485779501853,8524572,BPCL.NS,2015-01-01,2025-01-01
2015-03-19,75.06339263916016,77.70366634742355,74.62999063040021,77.41472863436347,4517646,BPCL.NS,2015-01-01,2025-01-01
2015-03-20,72.43807220458984,75.06339561565127,72.01463103213496,75.06339561565127,5789646,BPCL.NS,2015-01-01,2025-01-01
2015-03-23,71.27735137939453,73.32978906083534,71.04819700005008,72.53272916029012,4267110,BPCL.NS,2015-01-01,2025-01-01
2015-03-24,73.80801391601562,74.17665666890571,71.50151105819928,71.7356503787951,12425196,BPCL.NS,2015-01-01,2025-01-01
2015-03-25,74.5950927734375,75.32739309557067,72.9262445420802,73.72828905512945,8616528,BPCL.NS,2015-01-01,2025-01-01
2015-03-26,75.95012664794922,77.13077049826393,73.72831369327514,74.01724684232248,16437222,BPCL.NS,2015-01-01,2025-01-01
2015-03-27,74.68477630615234,76.79200719059126,73.97738254508539,75.22279454591884,10540140,BPCL.NS,2015-01-01,2025-01-01
2015-03-30,76.64754486083984,77.210478959355,74.83423191220541,75.02353371319846,7203846,BPCL.NS,2015-01-01,2025-01-01
2015-03-31,80.78231811523438,81.29044932752755,76.64755156671913,76.71729578186999,15727752,BPCL.NS,2015-01-01,2025-01-01
2015-04-01,80.1247329711914,81.4996588450394,79.35755585803703,80.79725463100529,6395814,BPCL.NS,2015-01-01,2025-01-01
2015-04-06,79.91551208496094,81.27549688120277,79.7062794447729,80.40371245707288,5115972,BPCL.NS,2015-01-01,2025-01-01
2015-04-07,79.27784729003906,80.30406122424205,78.80956871311064,80.30406122424205,5338818,BPCL.NS,2015-01-01,2025-01-01
2015-04-08,81.66407012939453,82.8945364680699,78.78468129513112,79.02877691930513,13900224,BPCL.NS,2015-01-01,2025-01-01
2015-04-09,80.88693237304688,83.19343535406169,80.60297509313313,82.49600234201783,6251700,BPCL.NS,2015-01-01,2025-01-01
2015-04-10,81.70392608642578,82.65541561259461,80.48342054942616,81.18085358794887,8098518,BPCL.NS,2015-01-01,2025-01-01
2015-04-13,81.53951263427734,82.585657454623,80.90186306617727,81.46478800425267,5826048,BPCL.NS,2015-01-01,2025-01-01
2015-04-15,79.94540405273438,82.05761568130632,79.2977844241053,81.11608704039439,7068102,BPCL.NS,2015-01-01,2025-01-01
2015-04-16,79.79595184326172,80.38377896790871,78.85940366318196,79.80591269579985,8001768,BPCL.NS,2015-01-01,2025-01-01
2015-04-17,79.4920654296875,81.18084025157788,79.07360020232296,79.70626934751384,6567684,BPCL.NS,2015-01-01,2025-01-01
2015-04-20,80.05500030517578,80.98656808742984,79.20811801540114,80.20444958445012,7801080,BPCL.NS,2015-01-01,2025-01-01
2015-04-21,79.62158966064453,81.55944976534394,79.168261419664,80.50334401177787,9105102,BPCL.NS,2015-01-01,2025-01-01
2015-04-22,80.20942687988281,81.25557179396677,79.90554790677497,80.06495803266897,11554200,BPCL.NS,2015-01-01,2025-01-01
2015-04-23,79.9603500366211,81.16590520203432,79.60665764278542,80.90187873292862,5109906,BPCL.NS,2015-01-01,2025-01-01
2015-04-24,77.76343536376953,80.17953498511051,77.2005103767688,80.17953498511051,4140084,BPCL.NS,2015-01-01,2025-01-01
2015-04-27,72.96113586425781,77.91288350761292,71.77550254956054,77.8531092722597,7453998,BPCL.NS,2015-01-01,2025-01-01
2015-04-28,76.23406219482422,77.21544771683877,73.13050009110728,73.42939858662838,10898772,BPCL.NS,2015-01-01,2025-01-01
2015-04-29,75.31745147705078,76.2191275210458,74.4506429765881,76.05971283836621,6079548,BPCL.NS,2015-01-01,2025-01-01
2015-04-30,76.19422912597656,78.02746853100733,74.87907267336826,75.32742053113309,12239616,BPCL.NS,2015-01-01,2025-01-01
2015-05-04,78.08226776123047,78.94907175410093,76.11950087001124,77.21546376836001,6247296,BPCL.NS,2015-01-01,2025-01-01
2015-05-05,77.4446029663086,78.42598393956364,76.51801579446582,78.21177091603013,5669406,BPCL.NS,2015-01-01,2025-01-01
2015-05-06,74.54529571533203,76.81692649436104,73.59878669142817,76.74718228391659,9049056,BPCL.NS,2015-01-01,2025-01-01
2015-05-07,72.72699737548828,75.37225132447517,71.77052294314625,73.75321601792199,7835052,BPCL.NS,2015-01-01,2025-01-01
2015-05-08,74.53035736083984,75.5565714878978,73.45930115269412,74.21651296235606,6661260,BPCL.NS,2015-01-01,2025-01-01
2015-05-11,74.80432891845703,75.12315367624375,74.22645818981313,75.00359610238463,4596036,BPCL.NS,2015-01-01,2025-01-01
2015-05-12,72.32347869873047,74.92389955305302,72.03454558204442,74.87408161121215,6562188,BPCL.NS,2015-01-01,2025-01-01
2015-05-13,73.31483459472656,73.5539543610955,70.10167499137505,72.72202244662401,5709978,BPCL.NS,2015-01-01,2025-01-01
2015-05-14,75.39217376708984,75.68608731031686,72.73197411357317,73.47922043857848,8644740,BPCL.NS,2015-01-01,2025-01-01
2015-05-15,76.42337799072266,76.70733070140656,75.52170191333295,75.70103830705597,5713560,BPCL.NS,2015-01-01,2025-01-01
2015-05-18,78.98892211914062,79.20811560496057,76.94644565732736,77.68373117841993,9579510,BPCL.NS,2015-01-01,2025-01-01
2015-05-19,78.14202880859375,79.33264241182387,77.37486083833444,78.69997329680895,4082520,BPCL.NS,2015-01-01,2025-01-01
2015-05-20,78.40605926513672,79.30773515397404,78.08224952939736,78.70993817824473,3304956,BPCL.NS,2015-01-01,2025-01-01
2015-05-21,77.40974426269531,78.61031889268033,77.07597360605426,78.61031889268033,3487548,BPCL.NS,2015-01-01,2025-01-01
2015-05-22,77.94277954101562,78.21178641928431,76.74718530723466,77.21546397224026,3380910,BPCL.NS,2015-01-01,2025-01-01
2015-05-25,78.88928985595703,80.30407760463709,78.01252499402503,78.11216088897694,5917968,BPCL.NS,2015-01-01,2025-01-01
2015-05-26,77.88796997070312,79.38744288598028,77.21544835026371,79.01880018892572,3009906,BPCL.NS,2015-01-01,2025-01-01
2015-05-27,79.39740753173828,79.89058825263461,77.28519624332289,78.00255084841379,5004018,BPCL.NS,2015-01-01,2025-01-01
